foundjob,treat,age,priorearn,educ,female,nonwhite,married
1,1,31,0,8,1,0,1
1,1,51,0,10,1,0,0
1,1,16,421,9,1,0,0
1,1,24,2900,12,0,0,0
1,1,18,3000,12,1,1,0
1,1,36,0,12,0,0,0
1,0,28,0,12,0,1,0
1,0,22,0,12,0,1,0
1,1,30,2700,14,1,0,0
1,0,35,0,12,1,0,1
1,0,30,0,12,1,1,0
1,1,26,0,13,0,1,0
1,0,28,2800,9,0,0,0
1,0,38,8500,10,1,0,1
1,1,53,778,16,1,0,0
1,0,19,1300,11,0,0,0
1,1,27,6513,13,1,0,0
1,1,25,5070,13,1,1,0
1,0,32,1100,9,1,1,0
1,1,28,4500,12,0,0,0
1,1,19,3000,12,0,0,0
1,0,28,10000,12,0,0,1
1,1,16,0,9,1,0,0
1,1,26,4710,10,0,0,1
1,0,32,1260,12,1,0,1
1,1,27,938,10,1,0,0
1,0,38,12000,12,1,0,0
1,1,30,451,12,1,0,0
1,0,21,815,12,1,0,1
1,0,32,0,12,0,0,0
1,0,29,17000,13,0,0,1
1,1,23,2030,10,0,1,0
1,1,30,0,9,1,0,0
1,1,26,0,12,1,0,0
1,0,26,1000,12,0,1,0
1,0,17,512,11,0,0,0
1,0,34,14299,11,0,0,1
1,1,38,0,11,1,1,1
1,0,33,2477,12,0,0,0
1,0,29,0,11,1,1,0
1,1,20,3000,10,0,1,1
1,1,19,3000,12,1,0,0
1,1,26,2000,11,0,1,0
1,1,20,3623,11,0,1,0
1,0,41,7282,10,0,0,0
1,1,36,8800,12,1,0,0
1,0,24,5000,12,1,0,0
1,1,26,0,12,1,0,1
1,0,19,0,11,0,1,0
1,1,55,0,8,1,0,0
1,0,24,2000,12,0,1,0
1,1,19,70,9,1,1,0
1,1,17,0,11,1,1,0
1,1,19,5204,11,1,1,0
1,1,52,0,11,1,1,0
1,0,31,3596,15,1,0,0
1,1,19,2987,12,1,1,0
1,1,36,2400,12,1,0,1
1,0,23,0,12,1,1,0
1,0,20,3068,17,0,1,0
1,0,37,1500,9,1,0,0
1,1,22,0,12,1,0,1
1,1,37,0,9,1,1,0
1,1,27,10000,12,0,0,0
1,1,38,900,10,0,0,0
1,1,20,600,12,0,0,0
1,0,24,6840,14,1,0,0
1,1,17,945,11,0,1,0
1,0,38,1000,12,1,0,0
1,1,35,16000,12,1,0,0
1,1,23,0,12,0,1,0
1,0,24,16200,12,0,0,1
1,1,35,0,9,1,0,1
1,0,26,9880,12,0,1,0
1,1,27,5000,12,0,1,0
1,0,26,3000,14,1,1,0
1,1,20,11550,11,0,1,0
1,1,47,0,8,1,0,0
1,1,25,3000,12,0,0,0
1,1,52,8,8,0,0,0
1,1,36,9096,12,1,0,0
1,1,20,5000,12,0,0,0
1,1,32,15340,16,0,1,1
1,1,39,3000,13,0,0,0
1,0,63,0,8,0,0,1
1,0,27,8000,12,1,0,0
1,1,32,5760,15,0,1,0
1,0,28,3000,12,1,0,0
1,0,23,0,12,0,1,0
1,1,62,3500,18,0,0,1
1,1,29,4000,11,0,0,1
1,0,16,0,9,0,0,0
1,1,28,3300,7,0,0,0
1,0,30,4500,15,0,0,1
1,1,58,3668,8,1,1,0
1,1,63,0,12,1,0,0
1,1,42,716,12,1,1,0
1,1,22,5000,12,0,1,0
1,1,27,3000,12,1,0,1
1,0,73,0,12,1,0,0
1,1,42,24000,12,0,0,0
1,1,18,0,9,1,0,1
1,1,23,1500,14,1,1,0
1,1,22,8963,12,0,0,1
1,1,26,2000,12,0,1,0
1,1,74,4875,12,1,1,0
1,0,31,5000,12,0,1,0
1,1,59,8658,9,0,0,1
1,1,36,400,12,1,1,0
1,0,23,98,12,1,0,0
1,0,53,0,12,1,0,1
1,1,16,0,11,0,1,0
1,0,16,2200,8,1,0,0
1,0,25,380,14,0,1,0
1,1,19,5000,12,0,0,0
1,1,20,2000,12,1,1,0
1,0,18,600,9,0,0,0
1,1,53,0,10,0,0,0
1,1,45,1323,9,1,0,0
1,1,39,3750,10,1,0,0
1,1,22,500,12,0,1,0
1,1,27,0,12,0,0,0
1,1,17,3000,10,0,0,0
1,0,28,0,12,1,1,0
1,1,22,6500,12,0,0,1
1,0,20,89,11,0,1,0
1,1,19,600,11,0,0,1
1,1,28,3000,11,1,1,0
1,1,40,0,11,1,1,1
1,1,20,4000,11,0,0,1
1,1,21,500,11,1,0,0
1,1,25,4972,12,0,0,0
1,0,20,2608,9,1,0,0
1,0,31,3896,9,1,0,0
1,1,43,8000,9,0,0,0
1,0,21,4800,11,0,0,0
1,0,21,600,13,0,1,0
1,1,35,1604,13,1,0,0
1,1,19,0,11,0,1,0
1,1,19,636,12,1,1,0
1,1,41,700,12,1,1,1
1,1,39,8000,14,0,0,0
1,0,21,0,12,0,1,0
1,1,41,15000,13,1,1,0
1,1,18,1040,11,1,0,0
1,1,53,2000,16,1,0,1
1,1,52,5000,12,0,0,0
1,1,38,0,12,0,1,0
1,1,53,1300,13,1,0,1
1,1,22,1800,14,0,0,1
1,1,37,3319,12,0,1,1
1,1,41,98,11,1,1,0
1,0,20,2100,12,0,0,0
1,0,25,160,16,1,1,0
1,0,20,0,11,1,1,1
1,1,22,3000,10,0,0,0
1,1,41,3000,16,1,0,0
1,0,26,2000,9,0,1,0
1,0,39,100,14,0,0,0
1,0,21,1996,13,1,0,0
1,1,46,0,12,0,1,1
1,1,56,20000,16,0,0,1
1,0,24,900,12,0,1,0
1,1,27,0,11,1,1,0
1,0,44,0,15,1,1,0
1,1,21,3800,12,1,0,0
1,0,30,383,12,0,0,0
1,0,36,11500,13,0,0,1
1,1,60,0,12,1,0,1
1,1,28,74,12,1,1,0
1,1,19,400,9,1,0,0
1,1,32,1200,13,1,1,0
1,0,47,1600,14,0,0,1
1,1,21,2400,12,0,0,0
1,1,33,1500,13,1,0,0
1,0,34,2173,12,1,1,0
1,1,30,3840,14,0,1,0
1,1,24,1800,13,1,1,0
1,1,18,2436,8,1,1,0
1,1,65,0,12,1,0,0
1,1,25,1072,12,0,0,0
1,1,28,0,12,1,1,0
1,0,46,0,10,1,0,0
1,0,21,2300,11,0,0,1
1,0,17,0,9,0,0,0
1,0,21,7400,12,1,0,1
1,1,38,4686,12,1,0,0
1,1,17,1700,11,1,0,1
1,0,19,4000,12,0,0,0
1,1,17,0,11,1,0,0
1,1,30,4000,12,0,0,1
1,1,22,160,8,1,0,0
1,0,23,0,12,1,0,1
1,1,26,8500,8,0,0,1
1,1,40,575,7,0,0,0
1,0,34,3000,12,1,0,0
1,0,33,4700,16,0,1,1
1,0,27,2000,12,1,1,0
1,1,18,0,11,0,1,0
1,0,17,0,8,1,0,1
1,0,59,2827,9,1,0,1
1,1,21,0,12,1,1,0
1,1,32,3300,9,0,0,1
1,0,26,5000,12,1,1,0
1,0,30,12800,15,0,1,1
1,1,45,2000,14,0,0,1
1,0,25,0,9,0,0,0
1,1,16,320,9,0,0,0
1,1,34,0,12,0,1,1
1,0,20,0,10,1,1,0
1,1,31,16258,12,0,0,0
1,0,29,0,12,1,1,0
1,1,17,625,11,0,1,0
1,0,19,0,11,1,1,0
1,0,42,14000,17,0,0,1
1,0,30,8000,11,1,0,0
1,1,20,400,11,1,1,0
1,1,24,0,12,1,0,0
1,1,21,3500,12,1,1,1
1,1,21,877,11,1,1,0
1,0,53,300,12,1,0,0
1,1,53,0,8,1,1,0
1,1,34,5000,12,1,1,1
1,1,20,5000,10,0,1,0
1,0,76,2400,8,0,0,1
1,1,18,1000,12,1,0,1
1,1,27,0,10,1,0,1
1,1,32,600,9,0,0,1
1,1,20,1292,10,0,1,0
1,1,19,4775,12,1,0,0
1,1,36,9100,12,0,0,1
1,1,47,1500,12,1,0,0
1,1,46,7166,12,1,0,0
1,0,21,9000,13,0,0,1
1,0,19,0,9,1,0,0
1,1,23,16,13,1,1,0
1,1,25,4389,12,1,0,0
1,1,30,0,12,1,1,1
1,0,29,3500,11,0,0,0
1,1,36,2200,8,0,0,0
1,0,41,7000,11,0,1,1
1,0,45,7480,12,1,0,0
1,1,34,9000,14,0,0,0
1,0,41,1050,10,0,1,1
1,1,40,8896,12,1,0,1
1,1,30,7457,12,0,1,1
1,1,28,1440,9,0,0,0
1,1,36,3440,13,1,1,1
1,1,22,2800,12,0,0,0
1,0,33,10760,12,1,1,0
1,1,34,0,12,1,1,1
1,1,36,3000,14,1,0,0
1,0,44,5329,13,0,0,1
1,1,20,3000,11,0,1,0
1,0,23,0,8,1,1,1
1,1,38,0,8,1,0,0
1,0,31,1800,12,0,1,0
1,0,28,600,12,1,1,0
1,0,19,2000,13,1,1,0
1,1,22,720,14,1,1,0
1,1,29,180,9,1,0,0
1,1,19,1800,11,1,1,0
1,0,23,0,12,1,1,0
1,1,19,663,12,0,0,0
1,1,23,4000,12,0,1,0
1,1,18,0,11,0,1,0
1,0,37,29000,11,0,0,1
1,0,22,4000,12,0,0,0
1,1,28,0,12,1,0,1
1,1,30,0,10,0,0,1
1,1,34,178,11,1,0,0
1,1,16,0,10,0,0,0
1,1,20,2000,13,0,0,0
1,0,47,600,10,0,0,0
1,1,25,4000,12,0,1,1
1,1,20,2400,12,0,1,0
1,1,40,700,8,0,0,1
1,1,24,0,12,0,0,1
1,1,17,0,9,1,1,0
1,0,26,0,10,1,0,0
1,1,23,6000,12,0,1,0
1,1,21,10500,12,0,0,0
1,0,21,0,13,0,1,0
1,1,25,210,13,0,1,0
1,0,34,3640,13,0,1,0
1,1,25,1200,16,0,1,0
1,1,23,13000,11,0,0,0
1,0,19,90,12,1,1,1
1,1,26,5700,12,1,0,1
1,0,31,0,12,1,1,0
1,1,38,0,14,1,1,1
1,1,24,3000,13,0,0,0
1,1,40,5123,11,1,1,0
1,1,18,0,12,1,1,0
1,0,23,140,14,1,1,0
1,1,21,4000,12,0,1,1
1,1,26,4283,10,1,0,0
1,1,29,4000,12,0,1,0
1,0,23,6000,12,0,0,1
1,1,33,0,10,0,0,0
1,0,23,1000,9,0,0,1
1,1,21,0,11,1,1,0
1,0,17,0,11,0,1,0
1,1,57,3500,17,0,0,1
1,0,38,11574,12,0,1,1
1,1,21,500,12,0,0,0
1,1,43,98,12,0,0,1
1,1,27,300,11,1,1,0
1,1,37,4592,8,1,1,0
1,1,53,0,12,1,0,0
1,1,21,6000,9,0,0,1
1,1,27,0,12,1,0,0
1,1,54,5700,16,1,0,0
1,1,28,10000,12,1,1,0
1,1,30,0,10,1,1,0
1,1,32,8000,13,0,0,1
1,1,20,1000,12,1,1,0
1,1,29,0,13,1,1,0
1,1,34,210,17,1,1,0
1,1,35,296,12,0,1,0
1,1,31,1000,12,1,0,0
1,1,18,40,10,0,1,0
1,0,23,3000,12,0,1,0
1,1,18,0,12,0,1,0
1,1,40,160,12,1,0,0
1,1,20,700,11,1,0,1
1,1,42,0,8,1,1,1
1,0,21,900,9,1,0,0
1,1,29,0,12,1,0,0
1,1,47,1021,12,1,0,1
1,1,27,480,13,0,0,0
1,1,24,2000,12,0,1,0
1,1,48,830,17,0,1,1
1,1,41,8700,12,0,0,1
1,0,30,3000,12,1,1,0
1,0,18,1012,9,1,1,0
1,0,19,495,12,0,0,0
1,0,29,412,12,1,0,0
1,1,26,5634,10,0,0,1
1,1,19,600,12,0,1,1
1,1,19,4000,13,1,1,0
1,1,34,2771,10,1,0,1
1,1,25,700,9,0,0,1
1,1,27,0,12,1,0,0
1,1,32,0,12,1,1,0
1,0,46,4300,12,0,0,0
1,1,27,250,12,1,1,1
1,1,26,6000,12,0,0,1
1,1,25,0,14,1,1,0
1,1,35,2726,11,0,0,1
1,0,17,0,10,1,0,0
1,0,34,3360,14,1,0,1
1,1,29,0,13,1,1,0
1,1,33,3299,12,0,0,0
1,1,18,15704,9,0,1,0
1,0,53,500,12,1,1,0
1,1,31,2079,17,0,1,0
1,1,22,700,12,0,1,0
1,1,39,3780,13,1,0,0
1,1,20,1077,14,0,0,0
1,1,21,98,9,1,0,1
1,1,22,9000,12,0,0,0
1,1,27,50,10,0,0,0
1,0,35,480,8,0,1,1
1,1,36,7500,11,1,0,0
1,1,46,1200,12,0,1,1
1,1,36,0,8,1,1,0
1,1,37,0,13,0,1,0
1,1,47,288,9,0,1,1
1,1,17,880,10,1,0,0
1,0,22,6000,12,0,0,0
1,1,29,2500,11,0,0,1
1,1,28,1597,12,0,0,0
1,0,18,3600,9,1,0,0
1,1,30,10000,14,0,1,1
1,1,21,329,13,0,0,0
1,1,22,4536,12,1,1,0
1,1,44,1948,12,1,0,0
1,0,20,0,9,1,0,0
1,1,19,0,12,1,0,0
1,0,18,5800,10,0,0,0
1,1,25,6000,10,0,0,0
1,0,18,1970,12,1,0,0
1,0,28,0,14,0,0,0
1,1,37,5100,12,1,0,0
1,0,28,0,12,0,1,0
1,1,29,9100,12,0,0,1
1,1,19,2658,12,1,1,0
1,1,31,6000,14,0,0,1
1,0,17,2160,12,1,1,0
1,0,26,5460,12,1,0,0
1,1,35,2300,13,1,0,0
1,0,31,5000,12,0,0,1
1,1,24,8000,12,0,0,0
1,1,27,0,12,0,0,0
1,1,28,0,14,1,1,0
1,1,33,1300,13,0,0,1
1,1,29,15,13,1,0,0
1,0,23,6000,8,0,1,0
1,0,23,2400,13,0,1,0
1,1,21,2916,12,0,1,0
1,1,37,10000,12,1,0,0
1,0,27,6000,9,1,0,0
1,0,26,4000,12,0,0,0
1,1,39,0,14,0,1,0
1,1,30,15000,12,0,1,1
1,0,16,135,9,1,0,0
1,1,21,2000,11,0,1,0
1,1,46,0,16,1,0,0
1,1,41,0,9,1,0,0
1,0,32,7000,9,0,0,1
1,1,16,3240,8,1,1,0
1,0,31,0,8,1,0,0
1,1,16,0,8,0,0,0
1,1,37,2200,12,1,0,0
1,0,42,15000,14,0,0,1
1,1,22,6900,11,0,0,0
1,1,27,0,9,1,1,0
1,0,27,1087,12,0,0,0
1,1,44,3000,10,0,0,1
1,1,21,1200,13,0,0,0
1,1,30,8000,10,0,0,1
1,1,30,9380,10,1,0,1
1,1,35,0,17,1,0,0
1,1,49,4000,14,0,0,1
1,1,17,501,8,0,0,0
1,0,17,606,11,0,0,0
1,1,44,0,12,0,1,0
1,1,41,0,12,1,0,0
1,1,58,2365,12,1,1,0
1,1,27,0,12,1,1,0
1,1,33,0,12,0,0,1
1,1,31,96,12,0,1,0
1,0,25,3340,9,1,1,0
1,0,25,6000,11,0,0,0
1,1,24,0,11,1,1,1
1,1,30,0,11,1,1,0
1,0,28,5104,11,1,0,0
1,1,40,0,12,1,1,0
1,1,27,13800,13,0,0,1
1,0,25,5435,15,0,0,0
1,1,30,10600,11,1,0,0
1,0,28,7000,11,0,1,0
1,1,23,10000,12,0,0,1
1,1,20,12347,8,0,0,0
1,0,66,396,11,0,0,1
1,1,37,336,14,0,1,0
1,1,32,240,11,0,0,0
1,1,33,3200,13,1,0,0
1,0,32,4200,12,0,0,0
1,1,51,0,8,1,0,1
1,0,31,0,12,1,0,0
1,0,30,2100,16,1,0,1
1,0,33,2440,16,1,0,0
1,0,27,0,11,1,1,1
1,1,25,13230,11,0,1,1
1,0,34,14000,10,0,1,1
1,1,34,1886,15,0,0,0
1,1,35,0,18,0,0,0
1,1,34,2936,13,1,1,1
1,1,66,0,11,1,0,0
1,0,38,2300,8,1,0,1
1,1,19,0,12,1,1,0
1,1,21,2000,12,0,0,0
1,0,24,2275,12,1,0,0
1,0,32,5000,16,0,0,1
1,1,33,9367,14,1,1,0
1,1,18,7500,10,1,0,0
1,1,19,5000,12,0,0,0
1,1,20,6595,10,1,0,0
1,1,29,0,11,1,1,0
1,1,31,2700,12,1,1,0
1,1,27,3000,10,1,0,0
1,0,19,0,11,0,1,0
1,1,22,1500,11,0,0,1
1,1,25,0,14,1,1,0
1,1,21,300,15,0,1,0
1,1,35,10480,15,0,0,1
1,1,60,3000,9,0,0,1
1,1,38,5800,13,1,0,0
1,1,23,4349,13,1,0,0
1,0,48,0,7,1,1,0
1,1,23,8800,10,0,0,0
1,1,22,1000,16,1,0,0
1,1,34,0,10,1,1,0
1,1,22,130,13,1,0,0
1,1,18,0,11,1,1,0
1,1,40,0,12,0,1,0
1,1,20,3000,14,1,1,1
1,1,17,900,8,0,1,0
1,1,40,0,14,1,0,1
1,1,35,11000,14,0,1,0
1,1,17,1483,11,1,1,0
1,1,38,200,12,0,1,1
1,1,18,800,9,0,0,0
1,1,34,0,12,1,0,1
1,0,35,1175,14,0,1,1
1,1,40,5254,12,1,1,0
1,1,35,0,10,1,1,1
1,1,42,7800,12,1,1,1
1,0,21,2500,10,0,0,0
1,1,19,2000,12,1,0,0
1,0,17,5000,11,0,0,0
1,1,23,10000,12,0,1,0
1,0,17,1200,9,0,0,1
1,1,19,117,12,1,0,0
1,1,28,2400,12,1,0,0
1,1,16,0,9,0,1,0
1,1,23,7200,12,1,0,0
1,1,76,6,9,1,0,0
1,1,23,7641,10,1,0,0
1,0,19,0,10,1,1,0
1,1,18,237,12,1,0,0
1,1,43,3096,8,0,0,0
1,1,17,1600,11,1,0,0
1,1,19,1200,12,0,1,0
1,0,24,1258,12,1,0,0
1,0,53,0,12,1,1,0
1,1,19,2880,9,1,1,0
1,1,33,11000,11,0,0,1
1,1,26,200,12,0,1,0
1,1,23,0,12,0,0,0
1,1,41,0,12,1,0,1
1,1,19,0,12,1,0,0
1,1,18,0,8,0,0,1
1,1,18,0,12,1,1,0
1,0,19,7000,12,1,0,1
1,1,38,0,12,1,1,0
1,1,32,5400,10,1,0,0
1,1,33,0,15,0,0,1
1,1,45,48,12,1,0,0
1,1,30,4000,12,0,1,0
1,0,28,1400,10,0,0,0
1,1,29,0,11,1,0,1
1,0,25,5000,12,0,0,0
1,1,28,900,8,0,0,1
1,1,28,9450,17,0,0,1
1,0,21,0,12,1,1,0
1,1,18,0,11,0,0,0
1,0,27,4600,12,1,0,0
1,1,18,900,12,1,1,0
1,1,42,15000,14,0,1,0
1,1,30,2821,12,1,1,1
1,1,30,500,9,1,0,1
1,1,24,4200,12,1,1,0
1,1,37,3000,12,1,0,0
1,1,33,0,14,1,1,0
1,1,23,16000,12,0,1,0
1,1,32,4500,12,1,0,0
1,0,24,0,12,0,0,0
1,1,30,10000,14,0,0,1
1,1,25,3157,12,1,0,0
1,1,36,1060,12,0,0,1
1,1,16,2500,11,1,0,0
1,1,29,2850,12,1,0,0
1,0,22,6000,12,0,1,0
1,1,24,680,12,1,0,1
1,1,18,1000,12,1,1,0
1,1,24,3920,14,1,1,0
1,1,27,2000,13,0,0,0
1,1,19,800,11,0,1,0
1,1,35,780,12,1,0,1
1,0,18,4140,12,1,1,0
1,0,36,0,12,1,1,0
1,0,22,900,13,1,1,0
1,1,48,2000,12,1,0,0
1,1,43,4200,13,0,0,0
1,1,38,1800,12,0,1,1
1,0,42,2282,17,1,0,0
1,0,33,5500,11,0,0,0
1,0,25,1600,11,0,1,1
1,0,46,0,12,1,1,0
1,1,22,4000,12,1,0,0
1,1,34,0,15,1,0,0
1,1,30,6000,12,0,1,1
1,0,31,16000,16,0,1,1
1,1,24,0,12,1,0,1
1,0,29,7000,12,0,0,1
1,0,23,3000,12,1,0,0
1,1,38,0,15,0,1,0
1,1,41,0,8,1,1,0
1,1,26,0,11,1,1,0
1,1,18,673,12,0,1,0
1,1,20,5000,12,1,0,0
1,1,18,0,11,1,1,0
1,1,20,0,11,1,1,0
1,1,22,2500,12,1,0,0
1,1,18,4040,13,1,1,0
1,1,23,0,11,1,0,1
1,0,18,4000,12,0,0,0
1,1,33,7781,12,1,0,0
1,1,22,8400,13,0,0,0
1,1,24,14000,12,0,0,1
1,1,23,11000,12,1,0,1
1,1,34,4100,11,0,1,1
1,0,33,150,11,1,0,0
1,1,27,7000,8,0,0,1
1,1,47,2646,13,1,0,0
1,1,18,0,9,1,1,0
1,0,18,149,10,1,0,1
1,0,25,0,8,1,0,0
1,1,30,3000,11,0,0,0
1,1,25,500,9,0,0,0
1,1,36,8520,12,1,0,0
1,0,27,1600,13,0,0,0
1,1,32,3500,12,1,0,0
1,0,18,3000,12,0,0,0
1,1,22,2000,14,0,0,0
1,0,21,120,14,1,1,0
1,0,29,7360,12,0,0,0
1,0,21,2500,12,0,0,0
1,1,18,200,9,0,1,0
1,1,31,922,12,0,1,0
1,1,28,0,12,1,1,0
1,1,21,7000,11,0,0,0
1,1,27,5106,12,1,0,0
1,0,24,10000,11,0,0,0
1,1,21,0,11,1,0,1
1,1,18,1990,8,0,0,0
1,1,35,0,12,1,0,1
1,0,25,0,12,1,0,0
1,1,38,1200,14,0,0,0
1,0,24,79,9,1,1,0
1,0,19,0,10,1,0,1
1,0,35,0,11,1,0,1
1,0,38,400,10,0,0,0
1,1,20,1323,12,1,1,0
1,1,20,11147,12,0,0,0
1,0,34,3000,12,0,0,1
1,1,19,523,12,1,0,0
1,1,45,4050,8,0,0,0
1,1,36,800,11,1,0,1
1,0,29,8000,11,1,1,0
1,0,25,280,11,0,1,0
1,1,33,8254,8,0,1,1
1,1,18,0,11,0,1,0
1,1,23,600,11,0,0,1
1,1,27,2000,10,1,0,1
1,1,20,491,10,1,0,0
1,1,27,0,12,0,1,0
1,1,20,0,11,1,1,0
1,1,27,13000,13,0,0,0
1,1,35,6020,12,0,0,0
1,0,21,529,8,0,0,0
1,1,32,6487,10,1,1,0
1,1,35,2584,12,1,1,1
1,0,28,4000,12,0,0,1
1,0,22,0,12,0,0,0
1,1,20,3000,15,0,0,1
1,1,36,167,15,1,0,0
1,0,23,0,12,1,1,0
1,1,38,0,13,1,1,1
1,1,23,5460,10,0,0,1
1,1,21,0,12,0,1,0
1,0,24,10831,12,1,0,0
1,0,21,2336,14,1,1,0
1,1,30,9148,12,1,0,0
1,1,25,2016,17,1,1,0
1,0,28,9000,13,0,0,0
1,1,31,22000,12,0,0,0
1,0,23,8500,14,0,0,1
1,1,29,14000,10,0,0,0
1,1,24,10500,12,0,0,0
1,0,22,1800,12,0,0,0
1,1,49,2000,11,0,0,0
1,1,19,3461,12,1,0,0
1,1,24,800,12,1,0,1
1,1,20,1500,12,1,0,0
1,1,18,0,10,0,0,0
1,0,17,0,9,1,1,0
1,1,47,1400,7,0,0,0
1,0,19,0,8,0,0,0
1,1,34,3200,12,0,0,0
1,1,17,1250,12,1,0,0
1,0,30,3000,10,0,0,0
1,1,20,10799,12,0,0,1
1,1,18,1000,12,0,1,0
1,0,23,3797,9,1,1,0
1,1,21,2240,11,1,0,0
1,1,38,0,11,1,0,0
1,0,26,0,9,1,0,0
1,1,26,2000,12,0,0,0
1,1,20,10000,9,0,0,1
1,1,21,0,9,0,1,0
1,1,40,0,13,0,1,0
1,1,22,12000,12,0,0,0
1,1,21,0,12,1,1,0
1,1,23,103,12,1,0,1
1,0,33,600,9,1,1,0
1,1,40,8680,12,0,1,1
1,1,23,1850,12,1,1,0
1,0,20,3000,14,1,1,0
1,0,24,5000,12,1,1,0
1,0,58,0,12,1,0,1
1,1,32,500,12,0,0,1
1,1,20,1877,12,0,0,0
1,0,19,2000,12,1,0,0
1,1,39,3500,13,1,0,1
1,0,18,960,11,1,1,0
1,1,31,1800,12,1,1,0
1,1,27,4000,10,1,0,0
1,1,19,5500,10,0,1,0
1,1,49,10200,12,0,1,1
1,1,24,6000,12,1,0,1
1,1,17,1100,10,1,0,0
1,0,36,2750,12,0,0,1
1,0,24,10172,12,0,1,0
1,1,22,14400,11,0,0,1
1,1,20,1000,10,0,0,0
1,1,36,0,11,0,0,1
1,0,31,800,11,0,1,0
1,1,19,0,12,0,1,0
1,0,19,5000,12,1,1,0
1,0,26,140,10,0,0,0
1,1,21,2000,10,1,0,0
1,1,23,0,10,0,0,0
1,0,42,78,10,0,1,0
1,1,38,0,12,1,1,0
1,1,33,675,8,0,0,1
1,1,29,8000,14,1,0,1
1,1,21,200,12,1,0,0
1,1,23,3600,12,0,0,0
1,1,37,278,10,1,1,0
1,1,16,0,8,1,1,1
1,1,18,0,10,1,1,0
1,1,51,0,9,0,0,0
1,1,20,0,10,1,1,0
1,1,39,2000,13,0,1,1
1,1,31,0,12,1,0,0
1,1,33,5000,13,0,0,0
1,1,31,76,12,1,0,0
1,1,26,0,12,1,1,0
1,1,18,13399,12,1,1,0
1,1,28,2600,14,0,0,0
1,0,40,1600,12,1,0,0
1,1,27,9000,12,0,0,1
1,1,31,0,12,0,1,1
1,1,31,12968,12,1,1,0
1,0,32,4500,12,1,0,1
1,1,23,1086,16,1,0,1
1,1,28,2000,9,0,0,1
1,0,33,300,15,0,1,0
1,1,24,1200,12,0,1,0
1,0,28,19000,9,0,1,1
1,1,30,600,12,0,0,1
1,1,30,5000,12,0,0,0
1,1,28,7800,12,1,0,0
1,1,29,0,11,0,1,0
1,0,38,5234,12,0,0,0
1,1,18,700,12,0,0,0
1,1,20,500,8,1,0,0
1,0,32,5000,12,1,1,1
1,1,39,3462,14,1,0,0
1,1,19,0,12,0,0,0
1,1,47,2757,8,0,0,0
1,1,32,0,9,1,0,0
1,1,33,0,16,1,0,1
1,1,34,450,13,1,0,1
1,1,54,0,8,1,0,1
1,1,23,4000,12,0,0,0
1,0,20,0,12,1,1,0
1,1,23,5200,12,1,1,0
1,0,38,200,12,1,1,0
1,1,19,0,11,1,1,0
1,1,24,8999,12,0,0,0
1,0,21,0,13,1,0,0
1,1,17,0,11,0,1,0
1,1,21,426,12,1,1,0
1,1,23,300,11,1,1,1
1,0,52,2000,12,1,0,0
1,0,27,0,8,1,0,0
1,1,30,600,11,1,0,0
1,1,26,10000,13,1,0,0
1,1,31,612,12,0,1,1
1,0,28,8000,14,1,0,0
1,1,22,0,10,1,0,0
1,1,31,0,16,0,0,1
1,1,21,1200,16,1,0,0
1,1,25,700,10,1,0,0
1,1,24,250,12,0,1,0
1,1,33,0,12,0,0,1
1,1,17,800,10,0,0,0
1,0,20,5040,12,0,1,0
1,0,38,3800,12,0,1,1
1,0,35,9000,12,0,1,1
1,1,19,240,13,1,0,0
1,0,30,3654,16,1,0,0
1,0,35,3625,12,1,0,0
1,1,19,942,11,0,1,0
1,1,28,0,12,1,1,0
1,1,38,5500,12,0,1,1
1,0,20,6500,12,0,0,0
1,1,49,12376,11,1,0,0
1,0,24,2000,11,0,1,0
1,1,20,1500,12,1,0,0
1,0,60,17325,12,0,0,1
1,1,16,0,9,0,0,0
1,1,42,0,11,1,0,0
1,1,18,98,12,0,0,0
1,1,54,2000,14,0,1,1
1,1,40,700,12,1,0,0
1,0,27,0,9,1,0,1
1,0,32,708,11,0,1,0
1,0,22,1500,15,1,1,0
1,1,25,864,12,1,1,1
1,1,34,6500,12,0,0,1
1,1,25,0,12,1,1,0
1,0,21,25,12,0,0,0
1,1,19,3400,12,1,1,0
1,0,32,0,15,1,1,1
1,0,41,1417,9,1,1,1
1,0,35,300,11,0,1,0
1,1,19,180,11,0,1,0
1,1,20,2000,12,1,0,0
1,0,25,800,12,0,1,0
1,1,31,2314,11,0,1,0
1,0,22,0,12,1,1,0
1,1,24,3000,12,1,1,0
1,1,33,0,11,1,0,0
1,1,27,0,12,0,0,0
1,0,19,5000,12,1,0,0
1,1,22,40,10,1,0,0
1,0,26,12000,11,0,0,1
1,1,18,2000,11,0,1,0
1,1,20,1285,10,1,0,0
1,0,25,0,12,1,1,0
1,1,22,5000,12,1,0,0
1,1,32,1614,12,1,0,0
1,0,49,0,9,0,0,1
1,1,30,0,13,1,1,0
1,1,21,659,12,1,0,0
1,1,19,4200,11,0,0,1
1,1,29,2800,9,0,0,0
1,0,38,19203,11,1,0,1
1,0,65,8522,12,0,0,1
1,1,27,200,11,1,0,1
1,0,31,3500,12,0,1,0
1,0,25,5000,12,0,0,1
1,1,35,5500,18,1,0,0
1,0,27,0,11,1,1,0
1,1,29,6,12,1,1,0
1,1,42,200,8,1,0,0
1,1,18,2500,10,1,0,0
